,ADDR_PCT_CD,BORO_NM,JURISDICTION_CODE,LAW_CAT_CD,Latitude,Longitude,FIPS
0,67,BROOKLYN,0.0,MISDEMEANOR,40.653751263000004,-73.931609227,360470870001001
1,120,STATEN ISLAND,2.0,FELONY,40.644726131,-74.077483159,360850007004004
2,105,QUEENS,0.0,MISDEMEANOR,40.715433534,-73.737816163,360810568004007
3,110,QUEENS,0.0,FELONY,40.744413503000004,-73.88906515800001,360810267003007
4,78,BROOKLYN,2.0,VIOLATION,40.681967344,-73.982367054,360470127001002
5,88,BROOKLYN,0.0,MISDEMEANOR,40.693160797,-73.97034502,360470187001007
6,52,BRONX,0.0,MISDEMEANOR,40.869470477,-73.87986080399999,360050425003004
7,103,QUEENS,0.0,MISDEMEANOR,40.707901351,-73.786740837,360810462002005
8,120,STATEN ISLAND,0.0,FELONY,40.62461087,-74.079599621,360850027001001
9,42,BRONX,2.0,FELONY,40.833154599000004,-73.909139311,360050177012000
10,108,QUEENS,0.0,VIOLATION,40.742813249,-73.90104533899999,360810249001005
11,120,STATEN ISLAND,2.0,MISDEMEANOR,40.636818966999996,-74.118653127,360850133022002
12,40,BRONX,2.0,VIOLATION,40.805504346999996,-73.91647725199999,360050027012000
13,113,QUEENS,0.0,VIOLATION,40.689635208,-73.763057985,360810366001009
14,43,BRONX,0.0,FELONY,40.841921448,-73.85776304,360050210016000
15,114,QUEENS,0.0,VIOLATION,40.771873873000004,-73.894019746,360810317001004
16,28,MANHATTAN,2.0,MISDEMEANOR,40.800846321,-73.949030085,360610190001003
17,10,MANHATTAN,2.0,MISDEMEANOR,40.748509937,-74.00114552699999,360610093006001
18,68,BROOKLYN,0.0,MISDEMEANOR,40.619362310999996,-74.012003624,360470202002003
19,33,MANHATTAN,0.0,VIOLATION,40.834335611,-73.939644856,360610243012003
20,47,BRONX,0.0,VIOLATION,40.905457655,-73.84644504100001,360050442003002
21,75,BROOKLYN,2.0,VIOLATION,40.65690638,-73.885091156,360471106001001
22,79,BROOKLYN,0.0,MISDEMEANOR,40.678321722,-73.94552926,360470247001003
23,109,QUEENS,0.0,VIOLATION,40.760737358,-73.825484777,360810865001002
24,28,MANHATTAN,0.0,VIOLATION,40.799184226,-73.951844971,360610216001002
25,52,BRONX,0.0,VIOLATION,40.860460111,-73.903798573,360050253001002
26,63,BROOKLYN,0.0,MISDEMEANOR,40.630514513,-73.928116805,360470722002003
27,72,BROOKLYN,0.0,MISDEMEANOR,40.643678843000004,-74.006433527,360470098001001
28,48,BRONX,0.0,MISDEMEANOR,40.844250457,-73.878258241,360050361004000
29,42,BRONX,2.0,MISDEMEANOR,40.826110743,-73.904607024,360050185005000
30,110,QUEENS,1.0,FELONY,40.746820464,-73.891753456,360810265001000
31,102,QUEENS,0.0,VIOLATION,40.685477247,-73.843576699,360810038001001
32,113,QUEENS,0.0,VIOLATION,40.689635208,-73.763057985,360810366001009
33,122,STATEN ISLAND,0.0,MISDEMEANOR,40.579184845,-74.114821206,360850181003001
34,52,BRONX,0.0,MISDEMEANOR,40.866522841,-73.894042452,360050403043000
35,40,BRONX,0.0,FELONY,40.81080814,-73.907005954,360050035001000
36,14,MANHATTAN,3.0,MISDEMEANOR,40.753938938000005,-73.994843655,360610111001002
37,14,MANHATTAN,0.0,MISDEMEANOR,40.757034305,-73.986238271,360610119002003
38,14,MANHATTAN,0.0,MISDEMEANOR,40.748663034,-73.988109507,360610076001003
39,70,BROOKLYN,0.0,MISDEMEANOR,40.640511219000004,-73.95563838,360470790004002
40,75,BROOKLYN,0.0,MISDEMEANOR,40.683197532,-73.866297005,360471184001003
41,103,QUEENS,0.0,VIOLATION,40.712002153,-73.766975161,360810500002001
42,114,QUEENS,0.0,VIOLATION,40.76606917,-73.92206810399999,360810063001000
43,108,QUEENS,0.0,MISDEMEANOR,40.750006372,-73.939425305,360810019001029
44,100,QUEENS,0.0,FELONY,40.608680707,-73.819183424,360811072011020
45,104,QUEENS,0.0,MISDEMEANOR,40.699931399,-73.897394342,360810557001000
46,30,MANHATTAN,0.0,MISDEMEANOR,40.826423092,-73.940595106,360610235012000
47,46,BRONX,0.0,MISDEMEANOR,40.853239381,-73.907875626,360050243001000
48,42,BRONX,0.0,FELONY,40.828493932,-73.90554671,360050185003000
49,47,BRONX,0.0,VIOLATION,40.876893389,-73.850401882,360050386007001
50,14,MANHATTAN,1.0,VIOLATION,40.753532701,-73.994536892,360610111001002
51,78,BROOKLYN,0.0,FELONY,40.678326024,-73.97328271,360470161003007
52,79,BROOKLYN,2.0,FELONY,40.696434511999996,-73.94008704,360470285021000
53,10,MANHATTAN,0.0,MISDEMEANOR,40.756497135,-73.997759942,360610099001008
54,25,MANHATTAN,0.0,MISDEMEANOR,40.802404743000004,-73.936769757,360610196003004
55,30,MANHATTAN,0.0,FELONY,40.825817779,-73.948978438,360610229003000
56,66,BROOKLYN,0.0,MISDEMEANOR,40.638165916999995,-73.968474222,360470526001002
57,73,BROOKLYN,0.0,FELONY,40.667735909,-73.915110552,360470902005002
58,48,BRONX,0.0,MISDEMEANOR,40.85502101,-73.881199099,360050334001041
59,48,BRONX,0.0,VIOLATION,40.840470176,-73.891174619,360050367002000
60,47,BRONX,0.0,VIOLATION,40.887313634,-73.847271758,360050424001003
61,47,BRONX,0.0,MISDEMEANOR,40.885292875,-73.827327727,360050462021007
62,9,MANHATTAN,0.0,MISDEMEANOR,40.734645797,-73.99033113,360610061003000
63,43,BRONX,0.0,MISDEMEANOR,40.833959898,-73.85406154399999,360050222003005
64,10,MANHATTAN,0.0,VIOLATION,40.759708329,-73.99356177,360610121003000
65,14,MANHATTAN,0.0,MISDEMEANOR,40.753279499,-73.986289577,360610113001010
66,60,BROOKLYN,0.0,MISDEMEANOR,40.577320336999996,-73.962822409,360470362002000
67,50,BRONX,0.0,MISDEMEANOR,40.884443514000004,-73.907467124,360050295003000
68,72,BROOKLYN,0.0,MISDEMEANOR,40.639489343,-74.016168921,360470074002001
69,45,BRONX,0.0,MISDEMEANOR,40.837536074,-73.819063778,360050274021009
70,42,BRONX,0.0,MISDEMEANOR,40.830377881,-73.897175118,360050151002003
71,83,BROOKLYN,0.0,MISDEMEANOR,40.697963515,-73.918083362,360470433001000
72,62,BROOKLYN,0.0,MISDEMEANOR,40.603767011,-73.999140741,360470284003002
73,60,BROOKLYN,0.0,FELONY,40.577013424,-74.002161326,360470330001000
74,67,BROOKLYN,0.0,MISDEMEANOR,40.643672648,-73.942029807,360470854002004
75,103,QUEENS,0.0,MISDEMEANOR,40.70607933,-73.800813152,360810446021004
76,62,BROOKLYN,0.0,MISDEMEANOR,40.605288828,-73.98113403800001,360470426002003
77,52,BRONX,0.0,MISDEMEANOR,40.872967483000004,-73.874940563,360050429011003
78,120,STATEN ISLAND,2.0,MISDEMEANOR,40.623140111,-74.08284714199999,360850029001000
79,33,MANHATTAN,2.0,MISDEMEANOR,40.845849038000004,-73.933504454,360610261005000
80,52,BRONX,0.0,MISDEMEANOR,40.870239515,-73.883041221,360050415001000
81,41,BRONX,0.0,FELONY,40.824884972,-73.899459937,360050131003006
82,5,MANHATTAN,0.0,FELONY,40.720172743,-73.99093929600001,360610018004001
83,75,BROOKLYN,0.0,FELONY,40.683657114,-73.87218758899999,360471184003003
84,110,QUEENS,0.0,MISDEMEANOR,40.733926841,-73.871582398,360810475001010
85,28,MANHATTAN,0.0,MISDEMEANOR,40.808374136,-73.946885823,360610222002000
86,41,BRONX,0.0,MISDEMEANOR,40.816313637,-73.89994977,360050085002000
87,48,BRONX,0.0,MISDEMEANOR,40.842544973,-73.885298177,360050363004002
88,52,BRONX,0.0,MISDEMEANOR,40.876605789,-73.881648697,360050419007001
89,60,BROOKLYN,0.0,MISDEMEANOR,40.577768189000004,-73.99581121,360470330003000
90,73,BROOKLYN,0.0,MISDEMEANOR,40.671110834000004,-73.91356336300001,360470363001005
91,23,MANHATTAN,2.0,FELONY,40.794501225,-73.944636047,360610172002000
92,52,BRONX,0.0,VIOLATION,40.869901319,-73.885178677,360050415003000
93,121,STATEN ISLAND,0.0,VIOLATION,40.638984176,-74.171252305,360850323001001
94,106,QUEENS,0.0,VIOLATION,40.679478786,-73.857503807,360810052002003
95,10,MANHATTAN,2.0,MISDEMEANOR,40.742833658,-74.00570330800001,360610083003001
96,60,BROOKLYN,1.0,FELONY,40.588628295999996,-73.983723858,360470308001000
97,60,BROOKLYN,1.0,MISDEMEANOR,40.588628295999996,-73.983723858,360470308001000
98,13,MANHATTAN,97.0,MISDEMEANOR,40.740824511,-73.97426085800001,360610062001001
99,121,STATEN ISLAND,0.0,VIOLATION,40.582301992,-74.168936095,360850277022015
100,44,BRONX,0.0,MISDEMEANOR,40.834823080999996,-73.915977885,360050179013001
101,52,BRONX,0.0,MISDEMEANOR,40.861075044,-73.903942291,360050253001001
102,71,BROOKLYN,0.0,FELONY,40.670117389,-73.958174519,360470213001000
103,90,BROOKLYN,1.0,MISDEMEANOR,40.704129139,-73.947870547,360470491001003
104,108,QUEENS,1.0,MISDEMEANOR,40.742736825,-73.954108767,360810007004005
105,75,BROOKLYN,0.0,VIOLATION,40.679381978,-73.886440485,360471172012002
106,20,MANHATTAN,0.0,VIOLATION,40.785987644,-73.97997423300001,360610167001000
107,70,BROOKLYN,0.0,VIOLATION,40.633382143,-73.953456187,360470772001001
108,32,MANHATTAN,0.0,MISDEMEANOR,40.825594166,-73.940552487,360610259001000
109,7,MANHATTAN,0.0,VIOLATION,40.720053611,-73.98163907899999,360610022011000
110,66,BROOKLYN,0.0,VIOLATION,40.643610325,-73.995742218,360470112001000
111,32,MANHATTAN,2.0,MISDEMEANOR,40.821236836,-73.943092722,360610259002002
112,32,MANHATTAN,2.0,MISDEMEANOR,40.820964301,-73.941477939,360610232003000
113,73,BROOKLYN,2.0,MISDEMEANOR,40.667931057,-73.904926968,360470908003002
114,34,MANHATTAN,0.0,MISDEMEANOR,40.86510957,-73.921883351,360610293003001
115,18,MANHATTAN,0.0,FELONY,40.757942734000004,-73.985570309,360610119002004
116,103,QUEENS,0.0,VIOLATION,40.699064733,-73.787580546,360810414003004
117,45,BRONX,2.0,MISDEMEANOR,40.823117640999996,-73.824114397,360050144002001
118,83,BROOKLYN,0.0,FELONY,40.686542688,-73.910914785,360470401001000
119,100,QUEENS,0.0,FELONY,40.593133841,-73.791464203,360810964001019
120,34,MANHATTAN,0.0,MISDEMEANOR,40.871021844,-73.914420772,360610307001001
121,78,BROOKLYN,0.0,MISDEMEANOR,40.684461543000005,-73.97775121,360470129011000
122,33,MANHATTAN,0.0,MISDEMEANOR,40.840792611,-73.93719949,360610253003001
123,115,QUEENS,0.0,MISDEMEANOR,40.753101075,-73.868603829,360810409001000
124,106,QUEENS,0.0,MISDEMEANOR,40.680248327,-73.841483415,360810040021013
125,113,QUEENS,0.0,MISDEMEANOR,40.679700408,-73.77604736800001,360810334021000
126,67,BROOKLYN,2.0,MISDEMEANOR,40.661686922,-73.92792462199999,360470882001001
127,44,BRONX,0.0,MISDEMEANOR,40.836473796,-73.925639242,360050199006000
128,83,BROOKLYN,0.0,FELONY,40.69334628,-73.906574775,360470437001000
129,75,BROOKLYN,0.0,MISDEMEANOR,40.680133903000005,-73.880868891,360471168001003
130,52,BRONX,0.0,MISDEMEANOR,40.869296071,-73.883766008,360050415001001
131,71,BROOKLYN,0.0,MISDEMEANOR,40.669238093000004,-73.955594042,360470325001000
132,75,BROOKLYN,0.0,MISDEMEANOR,40.676581853,-73.900793905,360470367001009
133,14,MANHATTAN,0.0,FELONY,40.749780113,-73.987780874,360610109001011
134,121,STATEN ISLAND,0.0,MISDEMEANOR,40.621524465,-74.140988499,360850251001011
135,79,BROOKLYN,0.0,FELONY,40.693423517,-73.940118594,360470281001000
136,106,QUEENS,0.0,VIOLATION,40.685989226,-73.825496511,360810106001004
137,32,MANHATTAN,0.0,MISDEMEANOR,40.813446445,-73.941347271,360610228002002
138,49,BRONX,0.0,MISDEMEANOR,40.868504741,-73.865306163,360050338004002
139,63,BROOKLYN,0.0,FELONY,40.620225694,-73.926006223,360470680002003
140,120,STATEN ISLAND,0.0,MISDEMEANOR,40.637804112,-74.076985101,360850003002004
141,52,BRONX,0.0,MISDEMEANOR,40.873671035,-73.908013649,360610309001004
142,46,BRONX,0.0,MISDEMEANOR,40.851140221,-73.912085985,360050243003000
143,49,BRONX,0.0,MISDEMEANOR,40.871914331,-73.85455677,360050348001011
144,120,STATEN ISLAND,0.0,MISDEMEANOR,40.632842234,-74.115497185,360850105004003
145,20,MANHATTAN,0.0,FELONY,40.787095233,-73.97359657199999,360610173001000
146,71,BROOKLYN,0.0,MISDEMEANOR,40.657239618,-73.960244162,360470796012000
147,109,QUEENS,0.0,VIOLATION,40.781695815,-73.821627586,360811039001007
148,1,MANHATTAN,0.0,MISDEMEANOR,40.721877518,-74.004204344,360610047002005
149,9,MANHATTAN,2.0,MISDEMEANOR,40.723996754,-73.975815082,360610026021000
150,79,BROOKLYN,2.0,MISDEMEANOR,40.698373649000004,-73.942699912,360470285011001
151,90,BROOKLYN,0.0,MISDEMEANOR,40.710335946,-73.949885619,360470513002000
152,122,STATEN ISLAND,0.0,VIOLATION,40.558479758000004,-74.1632581,360850146071006
153,23,MANHATTAN,2.0,MISDEMEANOR,40.793872902,-73.945095234,360610172002001
154,32,MANHATTAN,0.0,MISDEMEANOR,40.819150527,-73.937183784,360610232002000
155,73,BROOKLYN,0.0,FELONY,40.666475817,-73.914787738,360470902005001
156,18,MANHATTAN,0.0,FELONY,40.76111549,-73.984280936,360610125001002
157,72,BROOKLYN,0.0,MISDEMEANOR,40.649955686999995,-74.01230103399999,360470002001011
158,77,BROOKLYN,0.0,VIOLATION,40.674676763,-73.940207527,360470311002002
159,75,BROOKLYN,0.0,MISDEMEANOR,40.662513796999995,-73.893465398,360471128003000
160,50,BRONX,0.0,MISDEMEANOR,40.906577758000005,-73.902161752,360050337003002
161,110,QUEENS,0.0,MISDEMEANOR,40.735043882,-73.862025325,360810455005000
162,67,BROOKLYN,0.0,MISDEMEANOR,40.660869587,-73.92051859,360470892003001
163,60,BROOKLYN,0.0,MISDEMEANOR,40.57616752,-73.989018551,360470326005003
164,66,BROOKLYN,0.0,MISDEMEANOR,40.644274599,-73.996844829,360470092001001
165,45,BRONX,0.0,FELONY,40.83745559,-73.831148915,360050184004007
166,13,MANHATTAN,0.0,MISDEMEANOR,40.736355993000004,-73.993369171,360610054003000
167,52,BRONX,0.0,MISDEMEANOR,40.869301715,-73.889511247,360050407024002
168,114,QUEENS,0.0,FELONY,40.767974511,-73.914997229,360810065022000
169,106,QUEENS,0.0,FELONY,40.677605279,-73.82821878,360810100001003
170,90,BROOKLYN,0.0,MISDEMEANOR,40.712246486,-73.957138094,360470523005000
171,101,QUEENS,0.0,FELONY,40.610529293,-73.753459474,360594110005023
172,72,BROOKLYN,0.0,MISDEMEANOR,40.643117964,-74.016072509,360470076003002
173,103,QUEENS,0.0,MISDEMEANOR,40.703047102,-73.801244188,360810240002004
174,10,MANHATTAN,0.0,MISDEMEANOR,40.742833658,-74.00570330800001,360610083003001
175,49,BRONX,0.0,MISDEMEANOR,40.867865248,-73.865325536,360050338004002
176,42,BRONX,0.0,VIOLATION,40.835939606,-73.886465989,360050161004000
177,105,QUEENS,0.0,FELONY,40.669649664,-73.742271459,360810650001004
178,42,BRONX,0.0,FELONY,40.831905523,-73.90543707100001,360050145003000
179,42,BRONX,0.0,FELONY,40.831905523,-73.90543707100001,360050145003000
180,43,BRONX,0.0,MISDEMEANOR,40.836016182,-73.8611293,360050216022002
181,14,MANHATTAN,0.0,MISDEMEANOR,40.751600254,-73.992043061,360610109001005
182,113,QUEENS,0.0,FELONY,40.677133279,-73.79787482100001,360810182002000
183,114,QUEENS,0.0,MISDEMEANOR,40.752433720999996,-73.91494126399999,360810171001001
184,1,MANHATTAN,0.0,MISDEMEANOR,40.72046384,-74.006852204,360610033003007
185,61,BROOKLYN,0.0,FELONY,40.601356295,-73.954461619,360470558001002
186,43,BRONX,0.0,VIOLATION,40.835692071,-73.87035965300001,360050218005011
187,106,QUEENS,0.0,MISDEMEANOR,40.677379749,-73.858085129,360810044011010
188,67,BROOKLYN,0.0,VIOLATION,40.646017278,-73.949058268,360470826001002
189,47,BRONX,0.0,MISDEMEANOR,40.887332818000004,-73.84725001300001,360050424001003
190,47,BRONX,0.0,MISDEMEANOR,40.887332818000004,-73.84725001300001,360050424001003
191,47,BRONX,0.0,MISDEMEANOR,40.879226558,-73.83444927800001,360050462024002
192,49,BRONX,0.0,MISDEMEANOR,40.867958993,-73.87049199,360050336004002
193,73,BROOKLYN,2.0,FELONY,40.667036148,-73.908168844,360470912001000
194,100,QUEENS,0.0,MISDEMEANOR,40.592915401,-73.79515198,360810964001015
195,71,BROOKLYN,0.0,FELONY,40.655056087,-73.95630266100001,360470796011002
196,88,BROOKLYN,0.0,FELONY,40.693218821,-73.97187397399999,360470185011002
197,121,STATEN ISLAND,0.0,MISDEMEANOR,40.575803739,-74.169812399,360850228001030
198,100,QUEENS,0.0,VIOLATION,40.574310226,-73.862796503,360810922002002
199,100,QUEENS,0.0,VIOLATION,40.574310226,-73.862796503,360810922002002
200,77,BROOKLYN,0.0,MISDEMEANOR,40.674785071,-73.95503877,360470221002002
201,14,MANHATTAN,0.0,MISDEMEANOR,40.753971255,-73.986978825,360610113001007
202,81,BROOKLYN,0.0,FELONY,40.689289806,-73.921689076,360470397003002
203,14,MANHATTAN,1.0,FELONY,40.756043535,-73.986949544,360610119002005
204,18,MANHATTAN,0.0,FELONY,40.763976222,-73.973241135,360610112011000
205,121,STATEN ISLAND,0.0,FELONY,40.638389464,-74.164999348,360850319022003
206,19,MANHATTAN,0.0,FELONY,40.776884955,-73.94937338,360610146026000
207,121,STATEN ISLAND,0.0,FELONY,40.636666997,-74.1297502,360850207004009
208,50,BRONX,0.0,MISDEMEANOR,40.881869945,-73.908660475,360050289003000
209,50,BRONX,0.0,MISDEMEANOR,40.881869945,-73.908660475,360050289003000
210,121,STATEN ISLAND,0.0,FELONY,40.636666997,-74.1297502,360850207004009
211,72,BROOKLYN,0.0,MISDEMEANOR,40.667179786,-73.996335486,360470018001005
212,105,QUEENS,0.0,VIOLATION,40.691039794,-73.742278929,360810610001002
213,121,STATEN ISLAND,0.0,MISDEMEANOR,40.622532553,-74.163241864,360850303022002
214,83,BROOKLYN,0.0,MISDEMEANOR,40.70122876,-73.92461076,360470429001001
215,122,STATEN ISLAND,0.0,MISDEMEANOR,40.551654022,-74.148656898,360850146052026
216,45,BRONX,2.0,MISDEMEANOR,40.823117640999996,-73.824114397,360050144002001
217,25,MANHATTAN,0.0,MISDEMEANOR,40.798601465,-73.933519143,360610194001000
218,28,MANHATTAN,0.0,MISDEMEANOR,40.807085412,-73.943830883,360610200002000
219,122,STATEN ISLAND,0.0,FELONY,40.60769844,-74.089443876,360850050002005
220,43,BRONX,0.0,MISDEMEANOR,40.840731773,-73.86591534899999,360050240001004
221,33,MANHATTAN,0.0,MISDEMEANOR,40.846424012,-73.935853235,360610263002001
222,44,BRONX,0.0,MISDEMEANOR,40.835777613000005,-73.918936394,360050197002000
223,40,BRONX,2.0,FELONY,40.812153337,-73.926392532,360050051002008
224,24,MANHATTAN,0.0,FELONY,40.798841501,-73.968871281,360610191004001
225,63,BROOKLYN,0.0,MISDEMEANOR,40.610717129,-73.92098528300001,360470698002005
226,106,QUEENS,1.0,FELONY,40.660514286,-73.83058758,360810884008000
227,52,BRONX,0.0,VIOLATION,40.871389129,-73.885364128,360050413005000
228,75,BROOKLYN,0.0,MISDEMEANOR,40.675144801,-73.887211983,360471150001002
229,84,BROOKLYN,0.0,MISDEMEANOR,40.690866375,-73.985848057,360470011001013
230,68,BROOKLYN,0.0,MISDEMEANOR,40.625788702,-74.02415582,360470136003001
231,73,BROOKLYN,2.0,MISDEMEANOR,40.664239422,-73.908425011,360470912002001
232,32,MANHATTAN,0.0,MISDEMEANOR,40.812209032,-73.942251496,360610226001002
233,69,BROOKLYN,0.0,FELONY,40.645902936,-73.910215906,360470962001001
234,40,BRONX,0.0,MISDEMEANOR,40.815786634,-73.925279406,360050065001002
235,44,BRONX,0.0,FELONY,40.825633661,-73.915823278,360050173003002
236,67,BROOKLYN,0.0,FELONY,40.656839379000004,-73.927511781,360470866001004
237,60,BROOKLYN,0.0,VIOLATION,40.575871566,-74.003032428,360470336002000
238,41,BRONX,0.0,VIOLATION,40.823223073,-73.889016879,360050119002000
239,62,BROOKLYN,0.0,FELONY,40.618530897,-73.99079820000001,360470252002000
240,25,MANHATTAN,0.0,MISDEMEANOR,40.805364044,-73.937662763,360610242002002
241,13,MANHATTAN,0.0,VIOLATION,40.736425335,-73.97742353699999,360610062001005
242,94,BROOKLYN,0.0,FELONY,40.734767989,-73.959227266,360470563001003
243,42,BRONX,2.0,MISDEMEANOR,40.834669102,-73.905013949,360050147013000
244,33,MANHATTAN,0.0,VIOLATION,40.835319446999996,-73.942039905,360610245005001
245,68,BROOKLYN,0.0,VIOLATION,40.621577713,-74.007904701,360470200001001
246,122,STATEN ISLAND,0.0,VIOLATION,40.558479758000004,-74.1632581,360850146071006
247,63,BROOKLYN,0.0,MISDEMEANOR,40.625030299,-73.937287224,360470736003000
248,122,STATEN ISLAND,0.0,VIOLATION,40.558479758000004,-74.1632581,360850146071006
249,32,MANHATTAN,0.0,FELONY,40.815410926999995,-73.939911295,360610228001000
250,90,BROOKLYN,0.0,MISDEMEANOR,40.708398884,-73.939960865,360470493002000
251,13,MANHATTAN,0.0,VIOLATION,40.736425335,-73.97742353699999,360610062001005
252,104,QUEENS,0.0,MISDEMEANOR,40.700085982,-73.881183065,360810629001004
253,17,MANHATTAN,1.0,FELONY,40.757133258,-73.971908352,360610100001004
254,63,BROOKLYN,0.0,MISDEMEANOR,40.610717129,-73.92098528300001,360470698002005
255,79,BROOKLYN,0.0,FELONY,40.68683263,-73.938804812,360470277001001
256,77,BROOKLYN,0.0,FELONY,40.672260603000005,-73.965029797,360470215004000
257,103,QUEENS,0.0,VIOLATION,40.705311783,-73.801385312,360810446011001
258,121,STATEN ISLAND,0.0,VIOLATION,40.621524465,-74.140988499,360850251001011
259,18,MANHATTAN,0.0,MISDEMEANOR,40.766651704000004,-73.984785038,360610139006000
260,52,BRONX,0.0,MISDEMEANOR,40.873671035,-73.908013649,360610309001004
261,115,QUEENS,0.0,FELONY,40.758165919,-73.896265073,360810309022003
262,67,BROOKLYN,0.0,MISDEMEANOR,40.655156996,-73.954630326,360470822001000
263,81,BROOKLYN,2.0,FELONY,40.693138637,-73.93608725,360470289004001
264,109,QUEENS,0.0,MISDEMEANOR,40.759268942,-73.831025857,360810871002011
265,52,BRONX,0.0,FELONY,40.866622510999996,-73.901200966,360050265001004
266,71,BROOKLYN,0.0,FELONY,40.665898508000005,-73.957744612,360470325003000
267,72,BROOKLYN,0.0,MISDEMEANOR,40.647463676,-74.00966993600001,360470080002000
268,34,MANHATTAN,0.0,VIOLATION,40.863086498,-73.925692637,360610291005000
269,40,BRONX,0.0,VIOLATION,40.815568483,-73.90824569,360050073002000
270,73,BROOKLYN,0.0,MISDEMEANOR,40.661515547,-73.910576957,360470916001001
271,110,QUEENS,0.0,FELONY,40.733794985,-73.869049635,360810683003005
272,50,BRONX,0.0,VIOLATION,40.869762252,-73.900975746,360050267011001
273,18,MANHATTAN,0.0,VIOLATION,40.76399359,-73.977443073,360610137005000
274,18,MANHATTAN,0.0,MISDEMEANOR,40.760728848,-73.98724823399999,360610127002000
275,28,MANHATTAN,0.0,MISDEMEANOR,40.80545906,-73.952783206,360610220004004
276,77,BROOKLYN,0.0,MISDEMEANOR,40.672818733,-73.93074611,360470345002003
277,90,BROOKLYN,0.0,MISDEMEANOR,40.702998816,-73.94317201,360470491003002
278,25,MANHATTAN,0.0,VIOLATION,40.805364044,-73.937662763,360610242002002
279,73,BROOKLYN,0.0,MISDEMEANOR,40.660746855,-73.910379748,360470916001001
280,115,QUEENS,0.0,MISDEMEANOR,40.750586023000004,-73.870265411,360810375002000
281,45,BRONX,0.0,MISDEMEANOR,40.869224551,-73.824928896,360050462011008
282,73,BROOKLYN,0.0,FELONY,40.661515547,-73.910576957,360470916001001
283,67,BROOKLYN,0.0,VIOLATION,40.650839875,-73.94908341600001,360470818003001
284,43,BRONX,0.0,MISDEMEANOR,40.827860136999995,-73.874179809,360050048001000
285,18,MANHATTAN,0.0,MISDEMEANOR,40.75572676,-73.979254216,360610096001004
286,73,BROOKLYN,0.0,MISDEMEANOR,40.661515547,-73.910576957,360470916001001
287,19,MANHATTAN,0.0,MISDEMEANOR,40.775570646,-73.950338395,360610146014000
288,71,BROOKLYN,0.0,MISDEMEANOR,40.66979809,-73.949115807,360470317022000
289,43,BRONX,0.0,MISDEMEANOR,40.827313476,-73.878874593,360050050021000
290,108,QUEENS,0.0,MISDEMEANOR,40.741958599,-73.934124187,360810199001004
291,43,BRONX,0.0,MISDEMEANOR,40.836310408,-73.852715651,360050222001002
292,14,MANHATTAN,0.0,FELONY,40.750430768,-73.989282176,360610109001006
293,67,BROOKLYN,0.0,FELONY,40.650725265,-73.934178229,360470860003000
294,44,BRONX,0.0,MISDEMEANOR,40.831733346,-73.917102001,360050181021000
295,114,QUEENS,2.0,MISDEMEANOR,40.754164551,-73.944651523,360810025005000
296,19,MANHATTAN,0.0,MISDEMEANOR,40.779843504,-73.955339747,360610148025000
297,112,QUEENS,0.0,FELONY,40.732855777,-73.863884488,360810717021007
298,73,BROOKLYN,0.0,MISDEMEANOR,40.669342832,-73.913079006,360470924001002
299,122,STATEN ISLAND,0.0,MISDEMEANOR,40.561086036999995,-74.16982897300001,360850228001041
300,77,BROOKLYN,0.0,MISDEMEANOR,40.66928372,-73.922545271,360470359003000
301,90,BROOKLYN,0.0,FELONY,40.712466269000004,-73.965964593,360470549002003
302,121,STATEN ISLAND,0.0,VIOLATION,40.586775885,-74.16139749,360850277053000
303,79,BROOKLYN,0.0,MISDEMEANOR,40.690551165,-73.955338249,360470241002001
304,67,BROOKLYN,0.0,MISDEMEANOR,40.651874753,-73.912694528,360470928001001
305,122,STATEN ISLAND,0.0,VIOLATION,40.558479758000004,-74.1632581,360850146071006
306,73,BROOKLYN,0.0,MISDEMEANOR,40.684712147,-73.914836548,360470373001005
307,25,MANHATTAN,0.0,MISDEMEANOR,40.804718769000004,-73.93717573,360610196003001
308,88,BROOKLYN,0.0,FELONY,40.692644531999996,-73.982544533,360470015003011
309,43,BRONX,0.0,MISDEMEANOR,40.828709371,-73.877769955,360050054001001
310,52,BRONX,0.0,MISDEMEANOR,40.87039488,-73.881977933,360050425003002
311,72,BROOKLYN,0.0,MISDEMEANOR,40.65407626,-74.000996139,360470084001000
312,40,BRONX,0.0,MISDEMEANOR,40.813891497,-73.911813664,360050073003002
313,67,BROOKLYN,0.0,VIOLATION,40.658396974,-73.92961134,360470878001000
314,113,QUEENS,0.0,FELONY,40.672011309,-73.757954698,360810330001009
315,13,MANHATTAN,0.0,MISDEMEANOR,40.741364845,-73.98912846,360610056002000
316,34,MANHATTAN,0.0,FELONY,40.853952776999996,-73.931157576,360610279003001
317,41,BRONX,0.0,MISDEMEANOR,40.822039935,-73.891732267,360050159001000
318,43,BRONX,2.0,MISDEMEANOR,40.823180031999996,-73.866536043,360050042001000
319,75,BROOKLYN,0.0,MISDEMEANOR,40.651700904,-73.86844675100001,360471070001001
320,73,BROOKLYN,2.0,FELONY,40.667036148,-73.908168844,360470912001000
321,115,QUEENS,0.0,FELONY,40.748695941,-73.884124397,360810283003001
322,81,BROOKLYN,0.0,MISDEMEANOR,40.688915261,-73.923907115,360470375002002
323,115,QUEENS,0.0,FELONY,40.760133566,-73.887147486,360810309032000
