LAW_CAT_CD,Latitude,Longitude,FIPS
VIOLATION,40.613895021,-74.174224263,360850291042000
VIOLATION,40.828903564,-73.90304562600001,360050185002000
VIOLATION,40.805208572,-73.913642081,360050027022001
VIOLATION,40.678057872,-73.913572386,360470301002000
VIOLATION,40.525777438,-74.190361209,360850198004009
VIOLATION,40.875121011,-73.908995183,360610309001003
VIOLATION,40.757240531,-73.98979363699999,360610121001001
VIOLATION,40.596431562,-73.784677067,360810972034003
VIOLATION,40.574437576,-74.126691979,360850138005004
VIOLATION,40.68830009,-73.81480639600001,360810158013004
VIOLATION,40.713907307,-73.977243589,360610010011007
VIOLATION,40.658234711999995,-73.920683917,360470886001001
VIOLATION,40.658417935,-73.954981321,360470802001001
VIOLATION,40.758595921,-73.985086478,360610125001008
VIOLATION,40.643610325,-73.995742218,360470112001000
VIOLATION,40.685875326,-73.917777306,360470377001000
VIOLATION,40.65257276,-73.951219199,360470820002000
VIOLATION,40.6648658,-73.92024709,360470900004001
VIOLATION,40.667297692,-73.909163377,360470906002004
VIOLATION,40.666795691,-73.896511706,360471156002001
VIOLATION,40.684932642,-73.94880499,360470249001000
VIOLATION,40.83367692,-73.817271033,360050160004004
VIOLATION,40.721471266,-73.995087876,360610043002001
VIOLATION,40.862346105,-73.870513766,360050332023000
VIOLATION,40.815635776,-73.896930554,360050085005000
VIOLATION,40.816624329,-73.88856544800001,360050093002004
VIOLATION,40.884794121999995,-73.896910132,360050279001000
VIOLATION,40.852020197,-73.907208595,360050241003001
VIOLATION,40.83342652,-73.902648758,360050147012000
VIOLATION,40.84818809,-73.89692349,360050395003000
VIOLATION,40.693531935,-73.93266828600001,360470289004000
VIOLATION,40.824350504,-73.945489219,360610231003005
VIOLATION,40.636112236,-73.91016062199999,360470956002004
VIOLATION,40.772343798,-73.828411262,360810889012003
VIOLATION,40.669835969,-73.88677396199999,360471160001004
VIOLATION,40.861413178,-73.895102619,360050399024000
VIOLATION,40.822476101,-73.851991133,360050086001000
VIOLATION,40.808600041,-73.937598323,360610206002001
VIOLATION,40.556720581,-74.140218368,360850146062001
VIOLATION,40.636754618000005,-74.134708152,360850207001026
VIOLATION,40.615527729,-74.037821276,360470056011000
VIOLATION,40.670168236,-73.91572748899999,360470361001000
VIOLATION,40.747760603,-74.002271534,360610093005000
VIOLATION,40.779866667,-73.95856415600001,360610150011000
VIOLATION,40.632240546999995,-73.947624063,360470774001004
VIOLATION,40.788463676,-73.968876133,360610177006000
VIOLATION,40.703865065,-73.91850530399999,360470445001002
VIOLATION,40.848182840999996,-73.921664673,360050205012000
VIOLATION,40.578267231999995,-73.972325564,360470354002000
VIOLATION,40.604551973,-73.99652979,360470288002000
VIOLATION,40.863853208,-73.89211611399999,360050399012000
VIOLATION,40.712663955,-73.796064505,360810454002005
VIOLATION,40.68065979,-73.824299037,360810102002001
VIOLATION,40.87053189,-73.86429689,360050338002000
VIOLATION,40.755025653000004,-73.99140739100001,360610115001003
VIOLATION,40.661943149,-73.921029134,360470892003000
VIOLATION,40.884296097,-73.908465471,360050295003001
VIOLATION,40.595108837,-74.163534899,360850291035001
VIOLATION,40.583205586,-73.97427479699999,360470374022001
VIOLATION,40.648801868,-73.952270629,360470824003000
VIOLATION,40.846694332,-73.893206578,360050375043004
VIOLATION,40.841391729,-73.938633729,360610253004004
VIOLATION,40.841391729,-73.938633729,360610253004004
VIOLATION,40.816171303000004,-73.930315146,360050063002036
VIOLATION,40.692635726,-73.917815848,360470417002000
VIOLATION,40.683069108000005,-73.973781979,360470035001006
VIOLATION,40.863997218,-73.924889012,360610291004001
VIOLATION,40.663460155,-73.942762342,360470329001000
VIOLATION,40.645272431,-74.017377493,360470022001006
VIOLATION,40.789418407,-73.97910649,360610175003000
VIOLATION,40.843328854,-73.92375579600001,360050201002000
VIOLATION,40.79605784,-73.967052307,360610189006002
VIOLATION,40.749600533,-73.865373334,360810407003001
VIOLATION,40.858789349,-73.895218824,360050399023002
VIOLATION,40.595108837,-74.163534899,360850291035001
VIOLATION,40.822607061999996,-73.944345295,360610227003001
VIOLATION,40.69951622,-73.916920185,360470431001001
VIOLATION,40.716848721,-73.989554519,360610018001001
VIOLATION,40.746594149,-73.890436547,360810267003002
VIOLATION,40.676876948,-74.006642227,360470085001002
VIOLATION,40.650396334,-73.958709429,360470796022002
VIOLATION,40.701528091,-73.80538903,360810212001000
VIOLATION,40.734726193,-73.851554588,360810745002005
VIOLATION,40.796397634,-73.944222739,360610182005004
VIOLATION,40.636576503,-74.078006945,360850021001000
VIOLATION,40.657935605,-73.920792398,360470886001002
VIOLATION,40.657935605,-73.920792398,360470886001002
VIOLATION,40.816088874,-73.917688689,360050065004004
VIOLATION,40.831270161,-73.914265926,360050175003000
VIOLATION,40.722787344000004,-73.981346103,360610026012000
VIOLATION,40.816805565,-73.90726130600001,360050075004001
VIOLATION,40.650818042,-74.006171138,360470082001000
VIOLATION,40.638499616,-73.893406451,360471012002002
VIOLATION,40.722787344000004,-73.981346103,360610026012000
VIOLATION,40.759246233,-73.868310154,360810363001005
VIOLATION,40.861894559,-73.85766248,360050324001001
VIOLATION,40.689725074,-73.912471887,360470413003001
VIOLATION,40.823120769,-73.891109051,360050119001000
VIOLATION,40.636112236,-73.91016062199999,360470956002004
VIOLATION,40.673973854,-73.742784693,360810646001008
VIOLATION,40.704028873,-73.93930478,360470489001000
VIOLATION,40.659357041999996,-73.920271697,360470886001000
VIOLATION,40.674601815,-73.938614149,360470343001000
VIOLATION,40.693808217,-73.790428104,360810260001001
VIOLATION,40.827738453,-73.947578589,360610233002001
VIOLATION,40.580303404,-73.98439908600001,360470348001023
VIOLATION,40.75542046,-73.886765651,360810309031000
VIOLATION,40.874064991,-73.825943067,360050462015001
VIOLATION,40.67046502,-73.90557223,360470908001013
VIOLATION,40.805364044,-73.937662763,360610242002002
VIOLATION,40.765601524000004,-73.825796934,360811161002000
VIOLATION,40.823000297,-73.867764865,360050042001001
VIOLATION,40.723011776,-73.945016518,360470571002000
VIOLATION,40.788861361,-73.95200411,360610168002000
VIOLATION,40.866622136,-73.858639391,360050342002006
VIOLATION,40.668005823,-73.949282991,360470319001001
VIOLATION,40.743545124,-73.950712321,360810007004001
VIOLATION,40.577739465,-74.163701161,360850277022013
VIOLATION,40.777214381,-73.956211673,360610140001000
VIOLATION,40.689570964,-73.97164113,360470183002000
VIOLATION,40.703366577,-73.80671451399999,360810240002002
VIOLATION,40.68593576,-73.940078444,360470277003000
VIOLATION,40.668630731,-73.904630381,360470908003002
VIOLATION,40.565841693,-74.14013313699999,360850146063003
VIOLATION,40.648308698,-73.895538562,360470982001001
VIOLATION,40.632794513,-73.952854926,360470772001005
VIOLATION,40.637052554,-73.908707326,360470956002002
VIOLATION,40.820505836,-73.894914192,360050087002002
VIOLATION,40.669581585,-73.862402262,360471208005011
VIOLATION,40.883621654,-73.857720839,360050396002000
VIOLATION,40.675646399,-73.927184904,360470307001003
VIOLATION,40.675646399,-73.927184904,360470307001003
VIOLATION,40.765423843,-73.92575105600001,360810073003001
VIOLATION,40.643688743,-74.017016741,360470076003002
VIOLATION,40.669050105,-73.870359116,360471208002005
VIOLATION,40.728432864,-73.978768417,360610034001001
VIOLATION,40.73207216,-73.813869293,360811227021002
VIOLATION,40.684223948,-73.804754465,360810194001009
VIOLATION,40.734658040999996,-73.90041516699999,360810243003007
VIOLATION,40.638441926999995,-74.162855614,360850319023000
VIOLATION,40.876453415,-73.907091329,360050283001008
VIOLATION,40.670206898,-73.923942878,360470359002001
VIOLATION,40.823410763000005,-73.881786665,360050052001005
VIOLATION,40.664796198000005,-73.93150058100001,360470355001002
VIOLATION,40.70012194,-73.814870932,360810212002006
VIOLATION,40.577207916,-73.990289118,360470326005003
VIOLATION,40.824571286,-73.948101385,360610229003001
VIOLATION,40.504535083,-74.249205517,360850244011014
VIOLATION,40.76841722,-73.99092912399999,360610135001004
VIOLATION,40.578267231999995,-73.972325564,360470354002000
VIOLATION,40.677234755,-73.92582400100001,360470299001004
VIOLATION,40.647954096999996,-73.96948942600001,360470506004000
VIOLATION,40.843871493,-73.88338394899999,360050363005002
VIOLATION,40.689931009,-73.937929338,360470279002000
VIOLATION,40.710607546999995,-74.003695041,360610015012003
VIOLATION,40.862962551,-73.890656981,360050399013000
VIOLATION,40.62855177,-74.076470065,360850021002021
VIOLATION,40.851783378,-73.829547384,360050300002006
VIOLATION,40.715300636,-73.95511965899999,360470519002005
VIOLATION,40.739483654000004,-73.897665424,360810243004006
VIOLATION,40.606412776,-74.007135808,360470180002001
VIOLATION,40.632173372,-73.939391745,360470780002002
VIOLATION,40.790295342,-73.942682195,360610170002000
VIOLATION,40.619914490999996,-73.99412997600001,360470252003003
VIOLATION,40.626669284,-73.991859813,360470240002006
VIOLATION,40.618975173,-74.084340437,360850029001005
VIOLATION,40.618975173,-74.084340437,360850029001005
VIOLATION,40.618975173,-74.084340437,360850029001005
VIOLATION,40.810351863,-73.92494232600001,360050039003002
VIOLATION,40.780740167,-73.91862064899999,360810099001003
VIOLATION,40.67036646,-73.912846962,360470924001002
VIOLATION,40.875314126,-73.910253274,360610309002001
VIOLATION,40.682425733,-73.81110182399999,360810172002006
VIOLATION,40.690153828,-73.913224962,360470415002003
VIOLATION,40.804428073000004,-73.95537021,360610201021001
VIOLATION,40.709777622,-73.873335025,360810621003002
VIOLATION,40.720845519,-73.996707725,360610041006002
VIOLATION,40.759474874,-73.823748219,360810855004001
VIOLATION,40.877626156999995,-73.911548329,360610309004000
VIOLATION,40.760782095,-73.934145278,360810047002000
VIOLATION,40.757379416999996,-73.83401937100001,360810871001001
VIOLATION,40.643154105,-74.012357433,360470076001002
VIOLATION,40.842773586,-73.845935562,360050200001000
VIOLATION,40.724326945,-73.95212274,360470569002000
VIOLATION,40.868295578,-73.899810097,360050267013001
VIOLATION,40.655170221999995,-73.918802653,360470888001001
VIOLATION,40.678675019,-73.964622639,360470203001005
VIOLATION,40.676828326999996,-73.934538222,360470309001001
VIOLATION,40.773299847,-73.98802568,360610151002000
VIOLATION,40.726293088,-73.734760849,360810560001010
VIOLATION,40.740286005,-73.92781073,360810189002001
VIOLATION,40.756007704,-73.881184383,360810337002000
VIOLATION,40.846674569,-73.905137768,360050229012000
VIOLATION,40.83342652,-73.902648758,360050147012000
VIOLATION,40.616227553,-73.986173645,360470256002000
VIOLATION,40.687415728000005,-73.94675140000003,360470265001001
VIOLATION,40.668153737,-73.912280306,360470924001004
VIOLATION,40.628346160999996,-74.107098988,360850121003009
VIOLATION,40.618975173,-74.084340437,360850029001005
VIOLATION,40.712526733000004,-73.957902625,360470523005000
VIOLATION,40.701016395,-73.984796409,360470021003020
VIOLATION,40.847243182,-73.938136769,360610263005002
VIOLATION,40.574140128,-74.106007765,360850112021023
VIOLATION,40.797300086,-73.94892806,360610186002001
VIOLATION,40.699804172,-73.90259863600001,360810557003003
VIOLATION,40.62039496,-73.938426257,360470738003002
VIOLATION,40.82824566,-73.870363321,360050068003002
VIOLATION,40.750293815,-73.879198698,360810279002000
VIOLATION,40.667679835,-73.860441619,360471220001012
VIOLATION,40.707643268000005,-73.760202252,360810506001001
VIOLATION,40.606807501999995,-74.013096198,360470172002003
VIOLATION,40.764774473,-73.986157253,360610133005000
VIOLATION,40.857922634,-73.892895732,360050385002000
VIOLATION,40.697256229000004,-73.986109961,360470013001011
VIOLATION,40.683263065,-73.983635864,360470127001001
VIOLATION,40.624317036,-74.02624465699999,360470138002000
VIOLATION,40.879654142,-73.883360966,360050419004000
VIOLATION,40.61019565,-73.950504632,360470550001000
VIOLATION,40.593950405,-73.771949263,360810992002031
VIOLATION,40.677191751,-73.90470105899999,360470367001003
VIOLATION,40.776544719,-73.949626381,360610146012000
VIOLATION,40.858892425,-73.893881085,360050399022000
VIOLATION,40.877881072,-73.907610053,360050289002000
VIOLATION,40.681803475,-73.923789039,360470381001001
VIOLATION,40.696627266,-73.73226431,360810594002003
VIOLATION,40.597935229,-74.064857975,360850074002005
VIOLATION,40.681885464000004,-73.823488181,360810106002002
VIOLATION,40.852141187,-73.922375722,360050053002001
VIOLATION,40.632140662,-74.021556907,360470130004002
VIOLATION,40.879654142,-73.883360966,360050419004000
VIOLATION,40.596431562,-73.784677067,360810972034003
VIOLATION,40.863580751,-73.926013848,360610291004001
VIOLATION,40.710783221999996,-73.996632474,360610025002000
VIOLATION,40.82385615,-73.896860011,360050131002004
VIOLATION,40.827738453,-73.947578589,360610233002001
VIOLATION,40.625363671,-74.082460842,360850021003009
VIOLATION,40.673017704,-73.788085289,360810184011010
VIOLATION,40.848268153,-73.935312897,360610263001000
VIOLATION,40.76609914,-73.830019377,360810889016000
VIOLATION,40.647015107,-73.94626112,360470824001002
VIOLATION,40.662206279,-73.905940758,360470918001000
VIOLATION,40.884843556,-73.85374009,360050404002001
VIOLATION,40.609290439,-73.747960854,360811032021003
VIOLATION,40.700741776,-73.82690770800001,360810142011005
VIOLATION,40.652000822,-73.963231279,360470508043001
VIOLATION,40.852141187,-73.922375722,360050053002001
VIOLATION,40.850083485,-73.86872311100001,360050334001039
VIOLATION,40.831543439,-73.862081781,360050072002000
VIOLATION,40.716807074,-74.014784417,360610317032005
VIOLATION,40.586880078,-73.985366041,360470308001009
VIOLATION,40.828854715,-73.851901062,360050078001005
VIOLATION,40.735323079000004,-73.984240111,360610048001000
VIOLATION,40.719563975,-73.843153984,360810737001001
VIOLATION,40.813384453000005,-73.956270966,360610219001015
VIOLATION,40.736902781,-73.86492989,360810443023004
VIOLATION,40.60889961,-74.100671465,360850177005002
VIOLATION,40.676509558,-73.88233186,360471168001005
VIOLATION,40.820422203,-73.902830365,360050077001001
VIOLATION,40.77321755,-73.988466165,360610151002000
VIOLATION,40.578291164,-74.101993285,360850114022007
VIOLATION,40.719736715,-73.975004936,360610020001003
VIOLATION,40.751165738000005,-73.8197026,360811205001003
VIOLATION,40.717186266,-73.988912352,360610018001001
VIOLATION,40.800855144,-73.938945604,360610196002001
VIOLATION,40.863997218,-73.924889012,360610291004001
VIOLATION,40.720891684,-73.988817939,360610030012002
VIOLATION,40.650408797,-74.01003434399999,360470082002002
VIOLATION,40.882750922,-73.854981494,360050398002000
VIOLATION,40.63862944,-73.910459896,360470958002006
VIOLATION,40.575402172,-73.995912151,360470328002000
VIOLATION,40.691547633,-73.920060119,360470399003001
VIOLATION,40.644060832,-73.95723234,360470792003007
VIOLATION,40.826509848,-73.899464709,360050131003005
VIOLATION,40.647020039000004,-73.958124133,360470794001011
VIOLATION,40.724711188,-73.74779132399999,360810556001005
VIOLATION,40.690067991999996,-73.962792002,360470193003001
VIOLATION,40.674834671999996,-73.943080645,360470313002002
VIOLATION,40.799665264,-73.94719978,360610186001000
VIOLATION,40.771935919,-73.990224626,360610151004000
VIOLATION,40.661943149,-73.921029134,360470892003000
VIOLATION,40.883658466,-73.847847932,360050458004001
VIOLATION,40.836857093,-73.937933207,360610243011000
VIOLATION,40.665429576,-73.921843248,360470900006000
VIOLATION,40.865038779,-73.926945001,360610291004000
VIOLATION,40.79845524,-73.948082015,360610186001004
VIOLATION,40.798618991,-73.952275183,360610216001003
VIOLATION,40.692705965,-73.992039269,360470009001002
VIOLATION,40.674464824,-73.94450496399999,360470341001001
VIOLATION,40.836298316,-73.888409625,360050155002000
VIOLATION,40.668630731,-73.904630381,360470908003002
VIOLATION,40.585710787,-73.818298738,360810942011008
VIOLATION,40.692635726,-73.917815848,360470417002000
VIOLATION,40.643898307,-73.991699162,360470110001005
VIOLATION,40.782482762,-73.980813021,360610163003000
VIOLATION,40.666335224,-73.951533552,360470321002001
VIOLATION,40.658381415,-73.886184293,360471104003004
VIOLATION,40.696592115,-73.783390715,360810414002001
VIOLATION,40.744862893000004,-73.903471073,360810261004005
VIOLATION,40.694402929,-73.94466146399999,360470259011003
VIOLATION,40.674425897,-73.87419528,360471196003005
VIOLATION,40.807662226,-73.939250016,360610206001003
VIOLATION,40.795012839,-73.936137525,360610180001000
VIOLATION,40.644465881,-73.971058523,360470492001001
VIOLATION,40.799271861,-73.930033055,360610192001003
VIOLATION,40.883986523000004,-73.851054963,360050404001004
VIOLATION,40.710569155,-73.943735467,360470505001000
VIOLATION,40.664579036,-73.935692882,360470355003000
VIOLATION,40.697644206999996,-73.738834587,360810598001003
VIOLATION,40.822892744,-73.950899244,360610225003001
VIOLATION,40.561086036999995,-74.16982897300001,360850228001041
VIOLATION,40.814093699000004,-73.95929788800001,360610211004002
VIOLATION,40.805406923,-73.940906446,360610198001002
VIOLATION,40.803271362,-73.968399644,360610195001005
VIOLATION,40.793951664,-73.94926289,360610174012001
VIOLATION,40.743581676,-73.981784166,360610072003001
VIOLATION,40.681888099,-73.812992619,360810172001001
VIOLATION,40.835127063,-73.922861751,360050197003001
VIOLATION,40.843421581,-73.922862975,360050211002001
VIOLATION,40.689622454,-73.960149132,360470233002000
VIOLATION,40.778060006,-73.950065738,360610146025000
VIOLATION,40.841077426,-73.93604270899999,360610253003000
VIOLATION,40.675509937,-74.008376157,360470085001002
VIOLATION,40.752569268,-74.006007322,360610099001018
VIOLATION,40.63489474,-73.985088897,360470232002000
VIOLATION,40.880036986,-73.899354841,360050277004000
VIOLATION,40.759708329,-73.99356177,360610121003000
VIOLATION,40.734989536,-73.975977076,360610060001004
VIOLATION,40.678474154,-73.98987418899999,360470075003005
VIOLATION,40.869651719000004,-73.888143946,360050407024002
VIOLATION,40.857795306999996,-73.89776535899999,360050383013000
VIOLATION,40.67539564,-73.88550994,360471150001000
VIOLATION,40.828874317,-73.865668235,360050070001002
VIOLATION,40.797871503,-73.944116763,360610182005001
VIOLATION,40.664728767,-73.93846103,360470333002000
VIOLATION,40.688448907,-73.963824172,360470193002000
VIOLATION,40.553469965,-74.19684553,360850170102000
VIOLATION,40.666360304,-73.935525352,360470353003001
VIOLATION,40.75122284,-73.980450273,360610082001003
VIOLATION,40.663893924,-73.916074239,360470894001000
VIOLATION,40.684906615,-73.843783559,360810038001004
VIOLATION,40.664791078,-73.733700553,360810654001004
VIOLATION,40.613305542,-73.917185953,360470686002001
VIOLATION,40.839575958000005,-73.940984517,360610251001002
VIOLATION,40.629527195,-73.925080838,360470728001004
VIOLATION,40.637981424,-73.939541405,360470782001002
VIOLATION,40.684906615,-73.843783559,360810038001004
VIOLATION,40.714638552,-73.746848263,360810540001003
VIOLATION,40.720416678,-73.98724873100001,360610030012000
VIOLATION,40.642465784,-74.07951642399999,360850009001007
VIOLATION,40.704320887,-73.746822523,360810516001000
VIOLATION,40.828338229,-73.882468072,360050054003002
VIOLATION,40.847421642,-73.933307701,360610261004001
VIOLATION,40.743473026,-73.87399994399999,360810463001005
VIOLATION,40.657461855,-73.911029305,360470896002000
VIOLATION,40.788821185,-73.942210388,360610170003001
VIOLATION,40.875126333000004,-73.86649686300001,360050374004000
VIOLATION,40.808061135,-73.922481314,360050025003000
VIOLATION,40.572838506,-73.995433562,360470342002002
VIOLATION,40.608740349,-74.007373757,360470180001002
VIOLATION,40.704093877,-73.753517399,360810518001001
VIOLATION,40.704093877,-73.753517399,360810518001001
VIOLATION,40.79845524,-73.948082015,360610186001004
VIOLATION,40.768838758,-73.981351257,360610145003003
VIOLATION,40.708746766,-73.802125321,360810448001004
VIOLATION,40.788861361,-73.95200411,360610168002000
VIOLATION,40.670284313,-73.975448837,360470155001001
VIOLATION,40.843879838,-73.904389988,360050165001018
VIOLATION,40.718055381,-73.907460036,360810525002004
VIOLATION,40.797467517,-73.932870163,360610192001005
VIOLATION,40.660816444,-73.915281553,360470894003000
VIOLATION,40.748113696,-73.984803708,360610076001001
VIOLATION,40.757839003,-73.99121211100001,360610121001001
VIOLATION,40.697709012,-73.98527319899999,360470013001009
VIOLATION,40.837971241999995,-73.915944998,360050221021001
VIOLATION,40.689819066999995,-73.831612927,360810108001001
VIOLATION,40.885497121,-73.90044599699999,360050285004000
VIOLATION,40.804667674,-73.939140774,360610196003002
VIOLATION,40.818166085,-73.95030661,360610217031003
VIOLATION,40.712997443,-73.98599486,360610002011001
VIOLATION,40.701226016999996,-73.785240235,360810440002001
VIOLATION,40.706286803000005,-74.011189718,360610007001008
VIOLATION,40.743884768,-73.992098115,360610091001002
VIOLATION,40.635792879,-74.009257505,360470104002000
VIOLATION,40.636818966999996,-74.118653127,360850133022002
VIOLATION,40.790601054,-73.939363092,360610170004000
VIOLATION,40.637167857,-74.076180885,360850021002006
VIOLATION,40.637167857,-74.076180885,360850021002006
VIOLATION,40.677292056999995,-73.906521555,360470367001004
VIOLATION,40.823117640999996,-73.824114397,360050144002001
VIOLATION,40.855580961,-73.863839384,360050228003000
VIOLATION,40.872242496999995,-73.853608712,360050348001004
VIOLATION,40.763741861,-73.91843926199999,360810063003001
VIOLATION,40.577587416,-73.976336071,360470354002000
VIOLATION,40.819972411,-73.944925571,360610221021000
VIOLATION,40.855920977,-73.927092382,360610277004001
VIOLATION,40.847506433,-73.830946295,360050266022000
VIOLATION,40.691464909000004,-73.987348023,360470011001006
VIOLATION,40.650049618000004,-74.003388971,360470088001001
VIOLATION,40.762315799999996,-73.827448002,360810865001001
VIOLATION,40.826265582,-73.890439057,360050127011002
VIOLATION,40.650049618000004,-74.003388971,360470088001001
VIOLATION,40.595963363,-73.77107818399999,360810972033001
VIOLATION,40.788855131,-73.944257948,360610164004000
VIOLATION,40.704028873,-73.93930478,360470489001000
VIOLATION,40.680529147,-73.969535816,360470163001001
VIOLATION,40.680529147,-73.969535816,360470163001001
VIOLATION,40.793300943,-73.948764998,360610174011002
VIOLATION,40.835504619,-73.93918845600001,360610243012000
VIOLATION,40.710590245,-73.98566352,360610002012001
VIOLATION,40.867482779,-73.924574139,360610295003000
VIOLATION,40.642218661,-74.094174482,360850081001005
VIOLATION,40.787567300999996,-73.943132332,360610164001001
VIOLATION,40.820506479,-73.915757504,360050069002005
VIOLATION,40.684078735,-73.820067873,360810164002004
VIOLATION,40.838424184000004,-73.866530759,360050216011002
VIOLATION,40.733520799000004,-74.003533941,360610073004001
VIOLATION,40.754666857,-73.88520766399999,360810283001001
VIOLATION,40.612951089,-73.998377051,360470264003001
VIOLATION,40.696081111,-73.74312855,360810598002006
VIOLATION,40.611907541,-73.98887941,360470266002002
VIOLATION,40.596462931,-73.77246640899999,360810972033000
VIOLATION,40.642218661,-74.094174482,360850081001005
VIOLATION,40.67072766,-73.73952037,360810646002002
VIOLATION,40.59821749,-74.082668579,360850064003003
VIOLATION,40.642218661,-74.094174482,360850081001005
VIOLATION,40.675575887,-74.00726218,360470085001002
VIOLATION,40.751752504,-73.875200604,360810275002002
VIOLATION,40.685351995,-73.91907598899999,360470377001000
VIOLATION,40.803370498,-73.93606449,360610196003005
VIOLATION,40.747195163,-73.853342138,360810383021148
VIOLATION,40.523075057,-74.21745987899999,360850226004007
VIOLATION,40.798618991,-73.952275183,360610216001003
VIOLATION,40.652690638,-73.913601643,360470928001001
VIOLATION,40.742691446,-73.890789405,360810483001002
VIOLATION,40.84939095,-73.914549808,360050215021001
VIOLATION,40.580547707,-74.113372747,360850181003004
VIOLATION,40.623896534000004,-74.076572802,360850027001007
VIOLATION,40.670866444,-73.885196881,360471162001001
VIOLATION,40.756644557,-73.986285275,360610119001003
VIOLATION,40.562010744,-74.111876492,360850128063000
VIOLATION,40.858373133,-73.899402084,360050237032001
VIOLATION,40.646978485,-73.909695542,360470970002002
VIOLATION,40.672233879000004,-73.880335048,360471164001001
VIOLATION,40.763180102,-73.989182658,360610127004000
VIOLATION,40.672233879000004,-73.880335048,360471164001001
VIOLATION,40.616194598,-74.038171041,360470054001002
VIOLATION,40.830798914,-73.82694879600001,360050166001000
VIOLATION,40.854352798,-73.903380857,360050241005000
VIOLATION,40.628169744000004,-73.941358783,360470740001002
VIOLATION,40.67039139,-73.85575684199999,360810062022005
VIOLATION,40.773793373000004,-73.936280628,360810087001000
VIOLATION,40.798947739,-73.939286863,360610182003001
VIOLATION,40.595159063000004,-73.937981424,360470572002001
VIOLATION,40.720498622,-73.856893008,360810709001006
VIOLATION,40.818158403000005,-73.903538178,360050079001001
VIOLATION,40.802139737,-73.939060009,360610196001001
VIOLATION,40.629289269000004,-73.968467607,360470460001000
VIOLATION,40.698247566,-73.89296471600001,360810567004003
VIOLATION,40.692485299,-73.960291663,360470193001000
VIOLATION,40.782268336,-73.945444229,360610156012000
VIOLATION,40.608806306,-74.115261119,360850177001009
VIOLATION,40.798601465,-73.933519143,360610194001000
VIOLATION,40.593964103000005,-73.795256785,360810964001015
VIOLATION,40.855638266,-73.904517681,360050239003002
VIOLATION,40.611188579,-74.009138838,360470172001001
VIOLATION,40.748154582,-73.71946155,360811567001000
VIOLATION,40.779879535,-73.974527404,360610165001001
VIOLATION,40.783852245,-73.979989319,360610167003002
VIOLATION,40.869503662,-73.826182792,360050462011022
VIOLATION,40.819972411,-73.944925571,360610221021000
VIOLATION,40.796444217,-73.964917615,360610189006002
VIOLATION,40.594060474,-73.985350065,360470300002006
VIOLATION,40.878788602,-73.86025525699999,360050380002000
VIOLATION,40.758687361999996,-73.995160935,360610115002001
VIOLATION,40.769492844,-73.83461375,360810869002001
VIOLATION,40.679897009,-73.966511203,360470203002001
VIOLATION,40.725412784,-74.003695863,360610049002000
VIOLATION,40.831059835,-73.88680315,360050157003007
VIOLATION,40.737416906,-73.780017574,360811347003007
VIOLATION,40.637186963000005,-73.901936992,360470992001003
VIOLATION,40.640321308000004,-73.961836058,360470514002000
VIOLATION,40.797609365,-73.941321495,360610182003003
VIOLATION,40.69273365,-73.85557869,360810014002003
VIOLATION,40.707789112,-73.95059448100001,360470511002001
VIOLATION,40.712448715,-73.732500154,360810568002017
VIOLATION,40.737709693,-73.976488502,360610062001001
VIOLATION,40.719963868,-73.98794868,360610030012000
VIOLATION,40.843306785,-73.886843752,360050365013001
VIOLATION,40.751679186,-73.941874465,360810033001008
VIOLATION,40.634917189,-73.972784867,360470484001003
VIOLATION,40.655342733000005,-73.930767855,360470868001002
VIOLATION,40.602840257,-73.952065805,360470560002001
VIOLATION,40.633565956,-73.982891448,360470232001001
VIOLATION,40.773018795,-73.980147821,360610153007001
VIOLATION,40.757457549,-73.973648024,360610100001005
VIOLATION,40.705639013,-74.011452902,360610009001001
VIOLATION,40.865262434,-73.896416174,360050401002002
VIOLATION,40.667086919,-73.89993209100001,360471134001006
VIOLATION,40.83398825,-73.88660302699999,360050157001006
VIOLATION,40.664903409000004,-73.875943428,360471116001004
VIOLATION,40.658135339,-73.91602742100001,360470890002000
VIOLATION,40.610035501999995,-73.753587353,360811032012000
VIOLATION,40.729403895,-73.860157209,360810717012003
VIOLATION,40.658974692,-73.919089965,360470890001003
VIOLATION,40.673365986,-73.881551513,360471166003001
VIOLATION,40.743607892,-73.975187248,360610070006000
VIOLATION,40.661101484,-73.92666012699999,360470882002000
VIOLATION,40.739103748000005,-73.928988405,360810189002005
VIOLATION,40.524927782,-74.168496135,360850176003028
VIOLATION,40.687192362,-73.97659285,360470033001001
VIOLATION,40.64438168,-73.998534839,360470092002001
VIOLATION,40.681898609,-73.863411621,360810036002005
VIOLATION,40.701541003,-74.012191538,360610009001018
VIOLATION,40.707257686,-73.78452107300001,360810444002007
VIOLATION,40.709263769,-73.94608108899999,360470505001002
VIOLATION,40.596011813000004,-73.742116381,360811010022000
VIOLATION,40.706198281,-73.914938943,360810539003007
VIOLATION,40.714670496,-73.958186243,360470519003003
VIOLATION,40.686587133,-73.94745878399999,360470251003000
VIOLATION,40.640636624,-73.91141927,360470958002002
VIOLATION,40.706198281,-73.914938943,360810539003007
VIOLATION,40.617309281,-73.972467866,360470448001001
VIOLATION,40.66831652,-73.813834527,360810838001006
VIOLATION,40.788250289000004,-73.954478245,360610160022001
VIOLATION,40.780702848000004,-73.806699457,360811029002001
