,LAW_CAT_CD,Latitude,Longitude
289806,VIOLATION,40.591107738000005,-74.087351324
289808,VIOLATION,40.619056739,-74.085395949
289816,VIOLATION,40.869764707,-73.891495476
289820,VIOLATION,40.708329651,-73.76833698600001
289828,VIOLATION,40.816122326999995,-73.89775711899999
289837,VIOLATION,40.605020958000004,-74.009919481
289851,VIOLATION,40.684692741999996,-73.79039185
289866,VIOLATION,40.536647591,-74.219227315
289870,VIOLATION,40.684461543000005,-73.97775121
289871,VIOLATION,40.664515169,-73.906589923
289875,VIOLATION,40.603537153000005,-73.978329165
289878,VIOLATION,40.632476521,-73.91162104899999
289886,VIOLATION,40.648813779,-73.898651359
289897,VIOLATION,40.824810945,-73.93868515300001
289899,VIOLATION,40.814847198,-73.89908132
289902,VIOLATION,40.736320942,-73.917217096
289909,VIOLATION,40.639483032,-73.94544926399999
289911,VIOLATION,40.752530799,-73.99322319
289925,VIOLATION,40.550882405,-74.199561906
289929,VIOLATION,40.798169399,-73.970222398
289930,VIOLATION,40.747471486,-73.985273027
289931,VIOLATION,40.650401783,-73.939930168
289935,VIOLATION,40.716641025,-73.93923197
289942,VIOLATION,40.600116464,-73.753912045
289943,VIOLATION,40.68042974,-73.89135646300001
289950,VIOLATION,40.663524315,-73.95093364600001
289959,VIOLATION,40.575420268,-73.983460697
289962,VIOLATION,40.740488676,-73.984036806
289964,VIOLATION,40.708022156999995,-73.90951185600001
289966,VIOLATION,40.690355863,-73.866261015
289967,VIOLATION,40.645448462,-74.080813638
289969,VIOLATION,40.667390177,-73.870949908
289980,VIOLATION,40.85592989,-73.89579448399999
289988,VIOLATION,40.841325585,-73.86673817100001
289990,VIOLATION,40.607706571,-73.756826477
289992,VIOLATION,40.677834263,-73.868701648
289994,VIOLATION,40.638125991,-74.087466921
289995,VIOLATION,40.651700904,-73.86844675100001
290006,VIOLATION,40.552246019,-74.2121247
290011,VIOLATION,40.744353600000004,-73.986497118
290012,VIOLATION,40.744353600000004,-73.986497118
290021,VIOLATION,40.67136775,-73.876299105
290032,VIOLATION,40.640124438,-74.087148853
290039,VIOLATION,40.706708647,-73.952914465
290050,VIOLATION,40.77259148,-73.986032874
290051,VIOLATION,40.737394660999996,-73.979725417
290064,VIOLATION,40.843086618,-73.89798313
290068,VIOLATION,40.821023597,-73.826042057
290076,VIOLATION,40.763875385,-73.831541218
290079,VIOLATION,40.836104903,-73.919893661
290095,VIOLATION,40.784790413,-73.97713631100001
290096,VIOLATION,40.787261037,-73.97905300000001
290109,VIOLATION,40.86705078,-73.868317217
290118,VIOLATION,40.612526572,-73.951896773
290124,VIOLATION,40.823117640999996,-73.824114397
290130,VIOLATION,40.8553403,-73.840925147
290143,VIOLATION,40.720498622,-73.856893008
290145,VIOLATION,40.720498622,-73.856893008
290146,VIOLATION,40.757843481,-73.834158988
290147,VIOLATION,40.811130194,-73.936714506
290149,VIOLATION,40.63800681,-73.959945752
290160,VIOLATION,40.703440581,-73.73978207
290162,VIOLATION,40.768702790999995,-73.992578934
290163,VIOLATION,40.768702790999995,-73.992578934
290170,VIOLATION,40.832892539,-73.875409777
290171,VIOLATION,40.846320413,-73.91946209
290175,VIOLATION,40.698312502,-73.95314759600001
290186,VIOLATION,40.670274408000004,-73.940723362
290192,VIOLATION,40.762727911,-73.72459115699999
290197,VIOLATION,40.819596981,-73.91818654800001
290202,VIOLATION,40.733149873,-73.989948872
290224,VIOLATION,40.60771947,-74.003404827
290231,VIOLATION,40.841799335,-73.91488483100001
290232,VIOLATION,40.668646373,-73.917784125
290242,VIOLATION,40.669312891,-73.950554489
290245,VIOLATION,40.610035501999995,-73.753587353
290247,VIOLATION,40.721978958,-73.993334525
290259,VIOLATION,40.728618596,-73.994657997
290279,VIOLATION,40.706327798000004,-74.012881312
290297,VIOLATION,40.688930879000004,-73.953146976
290317,VIOLATION,40.638456139,-73.906532719
290320,VIOLATION,40.651946601999995,-73.929394707
290323,VIOLATION,40.718726346,-73.992184068
290325,VIOLATION,40.745400290999996,-73.906097582
290329,VIOLATION,40.673927709000004,-73.926462167
290330,VIOLATION,40.687129251,-73.827945447
290340,VIOLATION,40.828614599,-73.91992435899999
290348,VIOLATION,40.832102719,-73.89540900899999
290373,VIOLATION,40.81943904,-73.955573306
290385,VIOLATION,40.773059622,-73.92147142600001
290388,VIOLATION,40.631173647,-73.887513268
290394,VIOLATION,40.750006372,-73.939425305
290395,VIOLATION,40.827474219,-73.945974464
290399,VIOLATION,40.856492363,-73.93726058
290407,VIOLATION,40.675571391999995,-73.925778983
290411,VIOLATION,40.869891945999996,-73.901785463
290426,VIOLATION,40.723287316,-73.804618377
290442,VIOLATION,40.677292056999995,-73.906521555
290443,VIOLATION,40.694620297,-73.865451893
290449,VIOLATION,40.863197281,-73.865985744
290459,VIOLATION,40.875137941999995,-73.906145787
290473,VIOLATION,40.834668031999996,-73.885683974
290476,VIOLATION,40.585998485,-74.151782805
290478,VIOLATION,40.807199186,-73.918353502
290484,VIOLATION,40.71803315,-73.979745736
290500,VIOLATION,40.703707008,-73.943257966
290508,VIOLATION,40.604052473,-74.000048256
290510,VIOLATION,40.635781417,-74.131297762
290512,VIOLATION,40.810979844,-73.949022325
290513,VIOLATION,40.650350116,-73.94086359100001
290520,VIOLATION,40.691108966,-73.924871013
290523,VIOLATION,40.850288299,-73.903871118
290526,VIOLATION,40.654879666999996,-73.961903415
290536,VIOLATION,40.821931932,-73.899778736
290551,VIOLATION,40.649272421,-73.928165066
290562,VIOLATION,40.671411663,-73.88151172399999
290563,VIOLATION,40.818768839,-73.850528931
290565,VIOLATION,40.70670362,-73.762398583
290567,VIOLATION,40.824810945,-73.93868515300001
290576,VIOLATION,40.821931932,-73.899778736
290577,VIOLATION,40.861102072,-73.90021499
290585,VIOLATION,40.736366202,-73.919107853
290587,VIOLATION,40.759766726,-73.966359149
290593,VIOLATION,40.740451805999996,-73.921141777
290602,VIOLATION,40.778442786,-73.823076972
290606,VIOLATION,40.687673903000004,-73.931498714
290611,VIOLATION,40.650401783,-73.939930168
290620,VIOLATION,40.724245774,-73.846660542
290632,VIOLATION,40.777779972,-73.847078868
290639,VIOLATION,40.668593736,-73.745101679
290646,VIOLATION,40.844091468,-73.892260204
290663,VIOLATION,40.840013133,-73.89865282699999
290678,VIOLATION,40.773080402,-73.989390454
290679,VIOLATION,40.610717129,-73.92098528300001
290684,VIOLATION,40.744204266,-73.885608229
290698,VIOLATION,40.675296575,-73.877276015
290700,VIOLATION,40.813859356,-73.920455104
290704,VIOLATION,40.593964103000005,-73.795256785
290708,VIOLATION,40.731977568000005,-73.954552767
290738,VIOLATION,40.606872941,-74.092053803
290751,VIOLATION,40.579162625,-74.000372232
290754,VIOLATION,40.859070087,-73.896078771
290756,VIOLATION,40.868346087,-73.863429995
290761,VIOLATION,40.779513750999996,-73.915477174
290781,VIOLATION,40.584678466999996,-73.821628163
290784,VIOLATION,40.743470455,-74.005393004
290791,VIOLATION,40.623188378,-74.149237695
290796,VIOLATION,40.849889158,-73.916482969
290802,VIOLATION,40.662692805,-73.88830716
290834,VIOLATION,40.587477858,-73.968699769
290840,VIOLATION,40.70557363,-73.81522728899999
290844,VIOLATION,40.747813048000005,-73.882321411
290856,VIOLATION,40.731365987,-73.87919693
290865,VIOLATION,40.577191856,-74.00057021
290892,VIOLATION,40.835939606,-73.886465989
290898,VIOLATION,40.868575364,-73.916868064
290908,VIOLATION,40.675054839,-73.938869695
290911,VIOLATION,40.769289235,-73.953447855
290917,VIOLATION,40.757738431,-73.929928688
290922,VIOLATION,40.831121418,-73.85156357
290948,VIOLATION,40.745719931,-73.854482199
290951,VIOLATION,40.725021739,-73.953020585
290952,VIOLATION,40.756043535,-73.986949544
290967,VIOLATION,40.74373389,-73.924277567
290968,VIOLATION,40.649091471999995,-73.95577682300001
290972,VIOLATION,40.736422042,-74.001949997
290988,VIOLATION,40.808557676999996,-73.952354754
290990,VIOLATION,40.862761533000004,-73.84259935
291026,VIOLATION,40.738287260999996,-73.91872662600001
291055,VIOLATION,40.79189277,-73.94848439
291058,VIOLATION,40.672393039,-73.785740438
291067,VIOLATION,40.759313185,-73.99570955899999
291080,VIOLATION,40.744143926999996,-73.979283085
291082,VIOLATION,40.81670439,-73.960625795
291083,VIOLATION,40.605404186,-74.121856513
291090,VIOLATION,40.575442769,-73.987794763
291096,VIOLATION,40.707049852,-73.75602405
291115,VIOLATION,40.818752608000004,-73.814761307
291125,VIOLATION,40.700453401,-73.91482725899999
291133,VIOLATION,40.862218672,-73.89964572
291139,VIOLATION,40.609905065,-74.08610095899999
291175,VIOLATION,40.69426487,-73.932808185
291177,VIOLATION,40.779505997,-73.955585504
291181,VIOLATION,40.817434495,-73.81436034
291183,VIOLATION,40.612662059,-73.961859073
291186,VIOLATION,40.812079487,-73.93602361100001
291188,VIOLATION,40.636992296,-73.990082252
291191,VIOLATION,40.538103109,-74.221689339
291193,VIOLATION,40.862755258,-73.904493002
291194,VIOLATION,40.683613694,-73.967425151
291198,VIOLATION,40.800252583,-73.941409462
291200,VIOLATION,40.645118276,-73.97988317800001
291201,VIOLATION,40.632424571,-73.884045262
291202,VIOLATION,40.674011797,-73.812055758
291204,VIOLATION,40.875385756,-73.851913133
291206,VIOLATION,40.789636844,-73.943163066
291207,VIOLATION,40.594531071999995,-73.76186872699999
291221,VIOLATION,40.657943282,-73.948879764
291223,VIOLATION,40.768396329,-73.81735628
291224,VIOLATION,40.748855343,-73.97291878
291228,VIOLATION,40.840153607,-73.87921262
291243,VIOLATION,40.744385116,-73.853799431
291253,VIOLATION,40.682741853,-73.932015765
291254,VIOLATION,40.764079143000004,-73.90713617600001
291256,VIOLATION,40.590247644,-73.953342229
291257,VIOLATION,40.64021216,-74.075676306
291260,VIOLATION,40.62724822,-73.92386574300001
291265,VIOLATION,40.848134427,-73.915299621
291268,VIOLATION,40.743622624000004,-73.914335406
291272,VIOLATION,40.843673874000004,-73.868096037
291284,VIOLATION,40.685074645,-73.812904358
291289,VIOLATION,40.693735516,-73.99831378399999
291295,VIOLATION,40.735783278,-73.81062580300001
291310,VIOLATION,40.660436625,-73.939773355
291311,VIOLATION,40.656607621,-73.958276696
291318,VIOLATION,40.640550651999995,-73.925673806
291346,VIOLATION,40.79897024,-73.94032704600001
291348,VIOLATION,40.592478755,-73.79969734699999
291352,VIOLATION,40.716814588000005,-73.980388217
291353,VIOLATION,40.716814588000005,-73.980388217
291354,VIOLATION,40.716814588000005,-73.980388217
291355,VIOLATION,40.716814588000005,-73.980388217
291356,VIOLATION,40.836517891,-73.865273347
291361,VIOLATION,40.632622856,-73.902498532
291365,VIOLATION,40.667050806999995,-73.95638492
291368,VIOLATION,40.76868465,-73.930227646
291370,VIOLATION,40.871351659,-73.901240944
291372,VIOLATION,40.679680394,-73.870147367
291378,VIOLATION,40.691849911999995,-73.956567031
291384,VIOLATION,40.797227879,-73.969923046
291385,VIOLATION,40.848194523000004,-73.93616960199999
291388,VIOLATION,40.696078078,-73.952701992
291391,VIOLATION,40.811377182,-73.954010867
291392,VIOLATION,40.687238135,-73.861897078
291399,VIOLATION,40.677605279,-73.82821878
291401,VIOLATION,40.544292299999995,-74.197858334
291405,VIOLATION,40.588935377,-74.16761710600001
291406,VIOLATION,40.735521275,-73.955134907
291407,VIOLATION,40.763391485,-73.93752516
291411,VIOLATION,40.841286215,-73.86358312600001
291416,VIOLATION,40.839699789,-73.886390905
291417,VIOLATION,40.654223423000005,-73.911563409
291423,VIOLATION,40.690963815,-73.90657090100001
291424,VIOLATION,40.619510272,-74.028886712
291427,VIOLATION,40.671822689,-73.891961692
291431,VIOLATION,40.668153737,-73.912280306
291436,VIOLATION,40.77394503,-73.912278155
291442,VIOLATION,40.870700664,-73.914352487
291443,VIOLATION,40.612021175,-73.921376325
291444,VIOLATION,40.684998930999996,-73.93844593
291453,VIOLATION,40.65690638,-73.885091156
291454,VIOLATION,40.667050806999995,-73.95638492
291460,VIOLATION,40.706327798000004,-74.012881312
291461,VIOLATION,40.656159376,-73.938115734
291464,VIOLATION,40.832667763,-73.901218863
291466,VIOLATION,40.816057056,-73.95432194199999
291470,VIOLATION,40.765731916,-73.819565698
291472,VIOLATION,40.860716975,-73.899250317
291473,VIOLATION,40.556847923,-74.129965855
291474,VIOLATION,40.809193751,-73.92518927399999
291485,VIOLATION,40.59720279,-73.757109594
291489,VIOLATION,40.819307445,-73.902355087
291491,VIOLATION,40.627834135,-74.148026815
291494,VIOLATION,40.879740978,-73.882380823
291498,VIOLATION,40.767143657,-73.937727417
291499,VIOLATION,40.633174535,-73.949320269
291500,VIOLATION,40.686834231999995,-73.774710915
291501,VIOLATION,40.556847923,-74.129965855
291503,VIOLATION,40.556847923,-74.129965855
291509,VIOLATION,40.721822791,-73.975278333
291517,VIOLATION,40.630588483000004,-73.987777474
291520,VIOLATION,40.831536344,-73.82818272600001
291522,VIOLATION,40.753238925,-73.89015852600001
291529,VIOLATION,40.819214568,-73.847167915
291531,VIOLATION,40.712447818,-73.959814452
291541,VIOLATION,40.818407371,-73.887507503
291544,VIOLATION,40.668806093,-73.93112156699999
291547,VIOLATION,40.879185105,-73.904610432
291549,VIOLATION,40.668583956999996,-73.926979932
291552,VIOLATION,40.62754142,-73.919124468
291557,VIOLATION,40.720450333,-73.97491448
291560,VIOLATION,40.664297758000004,-73.902589205
291566,VIOLATION,40.849776217,-73.937527165
291567,VIOLATION,40.694329324,-73.93511605399999
291574,VIOLATION,40.687034141999995,-73.98202677399999
291575,VIOLATION,40.693199592,-73.90847899399999
291578,VIOLATION,40.687034141999995,-73.98202677399999
291587,VIOLATION,40.691878869,-73.947061558
291601,VIOLATION,40.684308007,-73.92163363
291605,VIOLATION,40.752198698,-73.993465045
291606,VIOLATION,40.604617888,-73.998254809
291607,VIOLATION,40.684070285,-73.936762975
291613,VIOLATION,40.773691721999995,-73.936107425
291616,VIOLATION,40.688911389,-73.980930089
291621,VIOLATION,40.870265001,-73.89835723899999
291632,VIOLATION,40.664593707,-73.878950192
291634,VIOLATION,40.640056643,-74.078374938
291638,VIOLATION,40.693777815,-73.907324243
291660,VIOLATION,40.832334151,-73.887588752
291721,VIOLATION,40.821796576,-73.868825883
291732,VIOLATION,40.646448497,-73.998174439
291735,VIOLATION,40.532598401,-74.19682363
291739,VIOLATION,40.83655923,-73.914273566
291747,VIOLATION,40.632874015,-73.897771255
291763,VIOLATION,40.866056285999996,-73.882737648
291776,VIOLATION,40.842005808,-73.937263399
291784,VIOLATION,40.579780195,-73.998424655
291788,VIOLATION,40.705787495,-74.00838357
291817,VIOLATION,40.711734725999996,-73.834472096
291818,VIOLATION,40.666795691,-73.896511706
291838,VIOLATION,40.790601054,-73.939363092
291855,VIOLATION,40.734676967,-73.910074642
291858,VIOLATION,40.687149616999996,-73.98331760399999
291864,VIOLATION,40.748416471,-74.00588063
291895,VIOLATION,40.579004853,-73.960445524
291903,VIOLATION,40.808513327,-73.921465721
291908,VIOLATION,40.704513704,-73.88158273100001
291916,VIOLATION,40.667533426999995,-73.86424849
291921,VIOLATION,40.787491196,-73.950715902
291941,VIOLATION,40.674168026,-74.002196924
291945,VIOLATION,40.776584332,-73.980868879
291949,VIOLATION,40.709723595,-74.006746496
291950,VIOLATION,40.718905214,-73.737614917
291957,VIOLATION,40.707957119,-73.790203276
291960,VIOLATION,40.868065356,-73.917573737
291974,VIOLATION,40.681865079,-73.910254021
291986,VIOLATION,40.689961679,-73.916924878
292001,VIOLATION,40.705467835,-73.79489629
292003,VIOLATION,40.849043992,-73.864622662
292004,VIOLATION,40.710042036,-73.902461039
292006,VIOLATION,40.833809914,-73.90828919399999
292013,VIOLATION,40.874065568,-73.880311721
292018,VIOLATION,40.70443503,-73.893780714
292027,VIOLATION,40.646404491,-73.97439817899999
292037,VIOLATION,40.649215006,-73.963668863
292048,VIOLATION,40.7169185,-73.97822737199999
292051,VIOLATION,40.84270071,-73.887361613
292069,VIOLATION,40.856518614,-73.897308223
292080,VIOLATION,40.683645298,-73.98977605399999
292083,VIOLATION,40.841183585,-73.879893816
292109,VIOLATION,40.573991381999996,-73.997272904
292110,VIOLATION,40.548402951,-74.174848718
292113,VIOLATION,40.67511643,-73.904375958
292125,VIOLATION,40.648575405,-74.008506111
292131,VIOLATION,40.84586773,-73.915888033
292134,VIOLATION,40.611454846,-73.99114133399999
292135,VIOLATION,40.690723948,-73.988556157
292136,VIOLATION,40.850100958,-73.93914619600001
292140,VIOLATION,40.752469821999995,-73.715180779
292171,VIOLATION,40.792235157,-73.94127206
292172,VIOLATION,40.623198548000005,-73.946197442
292173,VIOLATION,40.710783221999996,-73.996632474
292191,VIOLATION,40.770142770999996,-73.9830441
292194,VIOLATION,40.667573424000004,-73.907295766
292205,VIOLATION,40.694085868,-73.816387847
292214,VIOLATION,40.740824511,-73.97426085800001
292215,VIOLATION,40.69951622,-73.916920185
292216,VIOLATION,40.624693435,-74.024602119
292240,VIOLATION,40.81670439,-73.960625795
292248,VIOLATION,40.628171833,-74.116991377
292258,VIOLATION,40.824350504,-73.945489219
292261,VIOLATION,40.802809137,-73.95655242699999
292265,VIOLATION,40.634246656,-73.922697625
292268,VIOLATION,40.881501716,-73.88651114
292272,VIOLATION,40.744502305,-73.991646934
292282,VIOLATION,40.671634692,-73.933634881
292286,VIOLATION,40.795758343,-73.94470001100001
292288,VIOLATION,40.552218026999995,-74.21092991399999
292294,VIOLATION,40.745101336,-73.976623031
292295,VIOLATION,40.843313982,-73.877757577
292308,VIOLATION,40.831278529,-73.900743935
292309,VIOLATION,40.715830826,-73.746075374
292310,VIOLATION,40.688070936,-73.93456684899999
292315,VIOLATION,40.804569516,-73.914264195
292320,VIOLATION,40.693087639,-73.9946356
292326,VIOLATION,40.814892347,-73.921880878
292330,VIOLATION,40.816088874,-73.917688689
292336,VIOLATION,40.835784572,-73.944623378
292338,VIOLATION,40.728615975,-74.000059175
292340,VIOLATION,40.634002054,-73.968400527
292343,VIOLATION,40.584034009,-73.937293318
292345,VIOLATION,40.761788014000004,-73.961297191
292349,VIOLATION,40.634002054,-73.968400527
292363,VIOLATION,40.805504346999996,-73.91647725199999
292369,VIOLATION,40.70607933,-73.800813152
292371,VIOLATION,40.714820419,-73.805036387
292372,VIOLATION,40.70607933,-73.800813152
292379,VIOLATION,40.767470582,-73.924459965
292381,VIOLATION,40.744650975,-73.975554965
292382,VIOLATION,40.507981531999995,-74.244593767
292391,VIOLATION,40.854836666,-73.931315715
292394,VIOLATION,40.661257641,-73.891549884
292401,VIOLATION,40.575554238,-73.980141709
292403,VIOLATION,40.674103004,-73.82462274
292404,VIOLATION,40.860158454,-73.930999317
292410,VIOLATION,40.850289915,-73.844866302
292415,VIOLATION,40.702080611999996,-73.926113734
292418,VIOLATION,40.665445949,-73.95161349899999
292432,VIOLATION,40.711952093,-73.98985467600001
292435,VIOLATION,40.857954245,-73.90720754600001
292437,VIOLATION,40.821796576,-73.868825883
292440,VIOLATION,40.617797241,-74.081104341
292460,VIOLATION,40.674834671999996,-73.943080645
292462,VIOLATION,40.852703869,-73.914628691
292475,VIOLATION,40.745590269000004,-73.751418659
292476,VIOLATION,40.575991993,-73.990606073
292499,VIOLATION,40.696127738,-73.936170934
292509,VIOLATION,40.590222921999995,-73.983010566
292515,VIOLATION,40.589920095,-73.78869103699999
292519,VIOLATION,40.743470455,-74.005393004
292541,VIOLATION,40.650974481,-73.73400076
292546,VIOLATION,40.720232161,-73.743024645
292551,VIOLATION,40.757198748,-73.728703658
292552,VIOLATION,40.635079225,-73.948882866
292553,VIOLATION,40.825356806,-73.844776287
292555,VIOLATION,40.524111921,-74.202837959
292557,VIOLATION,40.66990171,-73.799980331
292558,VIOLATION,40.847651823,-73.908711075
292561,VIOLATION,40.858615899,-73.891669112
292562,VIOLATION,40.624885432,-73.924588917
292564,VIOLATION,40.68815412,-73.946855378
292565,VIOLATION,40.740651926,-73.97580182
292581,VIOLATION,40.808557676999996,-73.952354754
292582,VIOLATION,40.590354295,-73.952377211
292583,VIOLATION,40.665953833,-73.89141248199999
292589,VIOLATION,40.859438284,-73.89351508899999
292590,VIOLATION,40.664701666,-73.867332538
292599,VIOLATION,40.765650543,-73.831067427
292627,VIOLATION,40.766787234,-73.74602189
292628,VIOLATION,40.651686501,-73.959040184
292631,VIOLATION,40.741055470999996,-73.782387294
292632,VIOLATION,40.786123314,-73.942613564
292634,VIOLATION,40.818063873,-73.955411646
292641,VIOLATION,40.615728516,-73.963463768
292645,VIOLATION,40.836326256999996,-73.946697272
292650,VIOLATION,40.887252478,-73.85739480699999
292652,VIOLATION,40.630539825,-74.106479241
292653,VIOLATION,40.715543594,-73.747764689
292655,VIOLATION,40.681336024000004,-73.873082583
292657,VIOLATION,40.755124178,-73.90856356100001
292659,VIOLATION,40.807688206,-73.908025367
292660,VIOLATION,40.660481724,-73.881296857
292661,VIOLATION,40.843328854,-73.92375579600001
292664,VIOLATION,40.745693201,-73.972122493
292665,VIOLATION,40.840018409,-73.87343400399999
292666,VIOLATION,40.650305982,-73.959343748
292667,VIOLATION,40.688015500000006,-73.909466889
292681,VIOLATION,40.698038345,-73.984970193
292686,VIOLATION,40.763821465999996,-73.981951906
292689,VIOLATION,40.793668119,-73.941689734
292690,VIOLATION,40.815765327,-73.885857339
292691,VIOLATION,40.822420993,-73.95170531
292692,VIOLATION,40.829952373000005,-73.930051383
292695,VIOLATION,40.69605839,-73.835722714
292700,VIOLATION,40.81305566,-73.888018698
292703,VIOLATION,40.642451711999996,-73.95545332
292704,VIOLATION,40.674834671999996,-73.943080645
292705,VIOLATION,40.746017191,-73.88984923699999
292712,VIOLATION,40.698038345,-73.984970193
292724,VIOLATION,40.703138482,-73.73134371399999
292728,VIOLATION,40.677878376,-73.93731324
292734,VIOLATION,40.604102351,-74.170039231
292735,VIOLATION,40.865438548,-73.867362321
292736,VIOLATION,40.808374236,-73.926996358
292738,VIOLATION,40.684677145,-73.972083098
292740,VIOLATION,40.613145447,-73.93261970100001
292748,VIOLATION,40.685771175,-73.921934788
292751,VIOLATION,40.877224636,-73.907043242
292757,VIOLATION,40.833252071,-73.89465917
292759,VIOLATION,40.813201504,-73.900391572
292762,VIOLATION,40.835319446999996,-73.942039905
292766,VIOLATION,40.828097057,-73.94552228399999
292770,VIOLATION,40.759314167,-73.72260911800001
292773,VIOLATION,40.779513750999996,-73.915477174
292775,VIOLATION,40.799232486,-73.933056198
292777,VIOLATION,40.682879111999995,-73.92755198100001
292779,VIOLATION,40.829544833,-73.901870312
292783,VIOLATION,40.664239422,-73.908425011
292808,VIOLATION,40.746390593,-73.895875594
292826,VIOLATION,40.64036491,-74.131566215
292835,VIOLATION,40.820703101999996,-73.903949984
292837,VIOLATION,40.65030209,-73.949519882
292860,VIOLATION,40.832678766,-73.895032284
292864,VIOLATION,40.838591692,-73.876457998
292865,VIOLATION,40.744793357,-73.993292546
292872,VIOLATION,40.601290305999996,-73.74966558199999
292885,VIOLATION,40.759301724000004,-73.937355733
292951,VIOLATION,40.670391289,-73.906033756
292957,VIOLATION,40.866034421,-73.92587373100001
292970,VIOLATION,40.646873908,-73.949641394
293000,VIOLATION,40.815913077,-73.945149307
293008,VIOLATION,40.825650585,-73.943587578
293043,VIOLATION,40.879771814,-73.875155586
293051,VIOLATION,40.698937402,-73.934429961
293058,VIOLATION,40.730261069,-73.81414856800001
293071,VIOLATION,40.652000822,-73.963231279
293072,VIOLATION,40.659195591999996,-73.879781757
293094,VIOLATION,40.850049605,-73.900741228
293105,VIOLATION,40.683830334,-73.820948305
293168,VIOLATION,40.865438548,-73.867362321
293172,VIOLATION,40.686999275,-73.937344329
293179,VIOLATION,40.81632452,-73.939151791
293199,VIOLATION,40.72640641,-73.997107926
293200,VIOLATION,40.72640641,-73.997107926
293243,VIOLATION,40.774681264,-73.920743804
293257,VIOLATION,40.667897664,-73.889087878
293263,VIOLATION,40.765650543,-73.831067427
293267,VIOLATION,40.812600519,-73.952026729
293275,VIOLATION,40.575226549,-73.997499636
293289,VIOLATION,40.828125925,-73.871284972
293294,VIOLATION,40.795195469,-73.976042032
293297,VIOLATION,40.688372285999996,-73.776620417
293302,VIOLATION,40.797871503,-73.944116763
293315,VIOLATION,40.760682541,-73.990998762
293316,VIOLATION,40.825289790999996,-73.935963938
293319,VIOLATION,40.681885464000004,-73.823488181
293361,VIOLATION,40.653900724,-73.929129549
293362,VIOLATION,40.641925871,-73.95152966100001
293382,VIOLATION,40.690042672,-73.98378925600001
293384,VIOLATION,40.627403924,-73.96967894699999
293387,VIOLATION,40.764256331,-73.97387276100001
293405,VIOLATION,40.612119166,-73.992243368
293412,VIOLATION,40.875121011,-73.908995183
293427,VIOLATION,40.826211981,-73.89782833699999
293433,VIOLATION,40.610693149,-73.96792534
293444,VIOLATION,40.626789626,-74.028216196
293472,VIOLATION,40.694329324,-73.93511605399999
293482,VIOLATION,40.613145447,-73.93261970100001
293483,VIOLATION,40.901398483,-73.864132583
293489,VIOLATION,40.789981956,-73.970561913
293491,VIOLATION,40.544690072,-74.219145758
293505,VIOLATION,40.766787234,-73.74602189
293514,VIOLATION,40.811522012,-73.940601181
293531,VIOLATION,40.864122486999996,-73.889530698
293534,VIOLATION,40.645926064,-74.01468943100001
293540,VIOLATION,40.771097709,-73.80110969
293541,VIOLATION,40.817941833,-73.847785022
293554,VIOLATION,40.750794468,-73.774140909
293558,VIOLATION,40.817463724,-73.900005846
293564,VIOLATION,40.733791885,-73.814802646
293566,VIOLATION,40.723729975,-73.991256293
293577,VIOLATION,40.798279899,-73.932771825
293580,VIOLATION,40.647490548,-74.015024911
293582,VIOLATION,40.59141358,-73.78885914
293588,VIOLATION,40.855590823,-73.862895877
293590,VIOLATION,40.703150291,-73.766991676
293592,VIOLATION,40.629791229,-74.119689006
293594,VIOLATION,40.64173826,-74.075678037
293604,VIOLATION,40.676028472,-73.948530623
293606,VIOLATION,40.732034774,-73.762239705
293615,VIOLATION,40.602424495,-73.991506252
293622,VIOLATION,40.745630686999995,-73.99824751199999
293625,VIOLATION,40.658621524000004,-73.938261224
293638,VIOLATION,40.855216218,-73.915915975
293640,VIOLATION,40.865658464,-73.891310558
293656,VIOLATION,40.762043893000005,-73.827329581
293657,VIOLATION,40.766542661,-73.9923012
293664,VIOLATION,40.577207916,-73.990289118
293665,VIOLATION,40.871967932,-73.906284045
293671,VIOLATION,40.822535599,-73.906097132
293689,VIOLATION,40.799683021999996,-73.944111631
293700,VIOLATION,40.803931879000004,-73.950140244
293710,VIOLATION,40.677981348,-73.875079074
293716,VIOLATION,40.710590245,-73.98566352
293717,VIOLATION,40.592033421,-74.160517243
293719,VIOLATION,40.726785644,-73.976867578
293721,VIOLATION,40.825166494,-73.88918346
293728,VIOLATION,40.578207172,-73.963642686
293730,VIOLATION,40.846391886,-73.88412771
293734,VIOLATION,40.652370605,-73.960917385
293751,VIOLATION,40.762813619,-73.910354323
293752,VIOLATION,40.628869371,-73.935676853
293759,VIOLATION,40.838591692,-73.876457998
293764,VIOLATION,40.837781618,-73.919457971
293767,VIOLATION,40.828213098,-73.898074588
293793,VIOLATION,40.614957544,-74.000192339
293794,VIOLATION,40.646570434000004,-74.089117614
293799,VIOLATION,40.602360226,-74.08528456399999
293800,VIOLATION,40.759798453,-73.987927035
293801,VIOLATION,40.686165742,-73.925038839
293820,VIOLATION,40.798193324,-73.967351028
293825,VIOLATION,40.808450659,-73.926320768
293831,VIOLATION,40.873393189,-73.900630448
293840,VIOLATION,40.837110091999996,-73.847134033
293843,VIOLATION,40.751482265,-73.822033318
293849,VIOLATION,40.83356356,-73.899226388
293852,VIOLATION,40.810476043,-73.951880151
293860,VIOLATION,40.851963726,-73.932612741
293879,VIOLATION,40.549781014000004,-74.16547502
